Tipo,Data,Categoria,Valor,Descrição,Origem,Erro
"Anexo","15/12/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177736&hash=ce8eef7d01f839ded3245030d22a76a79301c314&filename=cairesimoveis1",""
"Anexo","09/10/2025","Manutenção","249,75","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=194889&hash=c15f22b0e9d49392c34ea1c272434b1cc7eeeb9c&filename=cairesimoveis1",""
"Anexo","22/12/2025","Internet","0,62","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173129&hash=cf7571a19758333a3f11e569a8a6bb1fbaa69ac4&filename=cairesimoveis1",""
"Anexo","02/12/2025","Manutenção","749,49","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173130&hash=7d5af407328aaa0530c78c4e9a5978502c69ea0f&filename=cairesimoveis1",""
"Anexo","22/12/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177745&hash=14f7393bd9f4ae92e99b1dc884126c6cb5152e2b&filename=cairesimoveis1",""
"Anexo","21/01/2026","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182664&hash=d380b194c508e9629f28fbe7c1b6f6742959ee8d&filename=cairesimoveis1",""
"Anexo","12/12/2025","Manutenção","2.800,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177757&hash=c9b0a8dfb1506fc919a3584ba87e9e4b1c393f69&filename=cairesimoveis1",""
"Anexo","18/12/2025","Outros","2.800,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178527&hash=eb6d17e9934e00762d2cb0eaffb09e64a222f2b9&filename=cairesimoveis1",""
"Anexo","04/12/2025","Manutenção","1.000,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178114&hash=1d44d4545e519ab55b5d1c7322411727f053f1da&filename=cairesimoveis1",""
"Anexo","19/12/2025","Outros","1.000,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178528&hash=aaf45580083b9242ecce13eb779b953603dd928b&filename=cairesimoveis1",""
"Anexo","02/12/2025","Manutenção","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173133&hash=7592233139b76c608eb15592a6e615ba29c93311&filename=cairesimoveis1",""
"Anexo","12/12/2025","Outros","1.518,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176569&hash=f0e7fba740ff64a79dc5ffc7d5d3e60d8ca10add&filename=cairesimoveis1",""
"Anexo","25/09/2025","Manutenção","6.200,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=156956&hash=58ea6032e04a173cb3fefbbe02898dfc788591a4&filename=cairesimoveis1",""
"Anexo","25/09/2025","Internet","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=156957&hash=67ceb69df4f99afeb3bdc9a4131fcfff0492d6ff&filename=cairesimoveis1",""
"Anexo","26/09/2025","Outros","1.443,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=159912&hash=1a6e43caa28555c289e024232ece99b5956146e0&filename=cairesimoveis1",""
"Anexo","26/10/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=168815&hash=702ca1f809b0fdf79ab5b0a97f5368757a86f15b&filename=cairesimoveis1",""
"Anexo","26/10/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=169272&hash=7c61941976c43398921663410a451f9a50d578b5&filename=cairesimoveis1",""
"Anexo","26/11/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177739&hash=30074ccfe5d2a4c9649915bb13b962f0bcac0f9e&filename=cairesimoveis1",""
"Anexo","26/11/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177747&hash=778a99ea06308bb8da34eb2600694197d27c8e01&filename=cairesimoveis1",""
"Anexo","26/01/2026","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182669&hash=aa4299f2d7e28fdde6cae780f06b6cdfead1f590&filename=cairesimoveis1",""
"Anexo","26/01/2026","Outros","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=185552&hash=e444ae51fcc5fde1973d6739e2260b109b3e5e75&filename=cairesimoveis1",""
"Anexo","24/02/2026","Outros","981,67","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=192340&hash=f8c0b4c04794b9192a9f8ff9b40d3e736472eeb8&filename=cairesimoveis1",""
"Anexo","01/12/2025","Manutenção","207,19","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176837&hash=6689632745076c061856c778cfc121995fee0b90&filename=cairesimoveis1",""
"Anexo","15/12/2025","Internet","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176838&hash=0bbfba26910b32115d0602f2fd138106b8515b7a&filename=cairesimoveis1",""
"Anexo","18/12/2025","Outros","1.518,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178526&hash=76b9524d15499109b933beefb3decd3ed09513ea&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173751&hash=b7b465ddca88952519fc1812938d315804960581&filename=cairesimoveis1",""
"Anexo","12/12/2025","Cartão de Crédito","829,86","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176572&hash=880cb2c45456e51e66769891064f7e7173979834&filename=cairesimoveis1",""
"Anexo","11/11/2025","Manutenção","58.748.457,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=168819&hash=80d4e3b84b9bbe08fe2f065764ac79378751b45f&filename=cairesimoveis1",""
"Anexo","13/11/2025","Outros","2.000,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=168820&hash=23ad49a994fefdcd5aee0237558708a11fa5b1d2&filename=cairesimoveis1",""
"Anexo","12/12/2025","Outros","2.000,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176568&hash=76a9281ebf045aeda1a55c249fb304e64b2c3121&filename=cairesimoveis1",""
"Anexo","02/12/2025","Manutenção","12.631,75","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173142&hash=4f61b188801e91fa119566d53f56bca40519fdb1&filename=cairesimoveis1",""
"Anexo","25/12/2025","Internet","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173143&hash=e719b7a27df1dfb0f04d6857925a78540e6317cf&filename=cairesimoveis1",""
"Anexo","25/12/2025","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177746&hash=e23c82c237cd562daf81b7a70ea618fa826c833f&filename=cairesimoveis1",""
"Anexo","23/12/2025","Internet","111,06","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176903&hash=46d8e7c42043fc6e34e86b923b0b35e7b2f340b8&filename=cairesimoveis1",""
"Anexo","23/12/2025","Outros","92.268,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177735&hash=a5da74b48c31b5fa1fd66b2c62e4854400d9e1d7&filename=cairesimoveis1",""
