Tipo,Data,Categoria,Valor,Descricao,Origem,Erro
Anexo,20/12/2025,Nota Fiscal / Produto,"597,22","CNPJ / CPF DATA DA EMISSÃO
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 20/12/2025
ENDEREÇO BAIRRO / DISTRITO CEP DATA SAÍDA / ENTRADA
Estrada Geraldo Costa Camargo, 555 Jardim Sao Bento 13187-115 20/12/2025
MUNICÍPIO FONE / FAX UF INSCRIÇÃO ESTADUAL HORA DA SAÍDA
HORTOLANDIA (19)3266-5851 SP 11:50:51
FATURA
NÚMERO VALOR ORIGINAL VALOR DESCONTO VALOR LÍQUIDO
DADOS DA FATURA 1019 597,22 0,00 597,22
DUPLICATAS
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
001 15/01/2026 597,22
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE CÁLC. ICMS SUBST. VALOR DO ICMS SUBST. VALOR APROX. DOS TRIBUTOS VALOR TOTAL DOS PRODUTOS
364,92 43,79 0,00 0,00 190,57 597,22
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESP. ACESS. VALOR DO IPI V ALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 597,22
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ / CPF
0 - REMETENTE
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO (Kg) PESO LÍQUIDO (Kg)
DADOS DO PRODUTO / SERVIÇOS
P C R Ó O D D I . G / O SE D R O V . DESCRIÇÃO DO PRODUTO / SERVIÇO NCM / SH CST CFOP UNID. QUANT. UN V I A T L Á O R R IO V T A O L T O A R L DESCONTO CÁL B C A . S IC E MS I V .C A .M LO .S R . VA I.P L . O I. R I A C L M ÍQ S UOT I A PI S
22061 SWITCH 5P GIGA - MERCUSYS 85176254 060 5405 UN 1,000 142,30 142,30 0,00 0,00 0,00 0,00 0,00 0,00
81621 FECH P200 12V BRANCA C/ SENSOR E KIT 85059019 000 5102 UN 1,000 364,92 364,92 0,00 364,92 43,79 0,00 12,00 0,00
UNIVERSAL
39371 INJETOR POE PASSIVO (PAR) 85444200 060 5405 UN 3,000 30,00 90,00 0,00 0,00 0,00 0,00 0,00 0,00
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
ICMS RECOLHIDO ANTERIORMENTE POR SUBSTITUICAO TRIBUTARIA NOS TERMOS
DO ART. 313-Z17 DO RICMS/2000. VALOR APROXIMADO DE TRIBUTOS FEDERAL: R$88.
48(14.81%) MUNICIPAL: R$0.00(0.00%) ESTADUAL: R$102.09(17.09%)FONTE: IBPT.
SERVI O PRESTADO POR:VM SECURITY
CNPJ:34.510.731\0001-07
DATA / HORA DA IMPRESSÃO: 20/12/2025 11:56:51 - meiry (c)Eficaz Sistemas",doc_65604_p2.pdf,
Anexo,14/01/2026,Pagamentos,,"STAR SEG C P SEGURANCA LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: STAR SEG C P SEGURANCA LTDA 10.697.553/0001-07 12/01/2026
Valor do boleto (R$);
597,22
(-) Desconto (R$):
0,00
(+)Juros/Mora/Multa (R$):
12,32
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 609,54
Data de pagamento:
14/01/2026
Autenticação mecânica Pagamento realizado em espécie:
5F3E1BB366BA0BC3DF6F38F478052736FE421F42 Não
Operação efetuada em 14/01/2026 às 16:03:50 via Sispag, CTRL 006817684174308.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_65604_p3.pdf,
,,,,,doc_65844_22.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,15/01/2026,Pagamentos,,,doc_65844_p1.pdf,
Anexo,24/12/2025,Nota Fiscal / Produto,"3.072,00",,doc_65844_p2.pdf,
,,,,,doc_66040_61.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,06/01/2026,Pagamentos,,"OFICIAL DE REGISTRO CIVIL DAS CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: OFICIAL DE REGISTRO CIVIL DA 51.880.904/0001-90 06/01/2026
Valor do boleto (R$);
417,53
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 417,53
Data de pagamento:
06/01/2026
Autenticação mecânica Pagamento realizado em espécie:
D42A957B05B101A3E229FB763FC6078308797B54 Não
Operação efetuada em 06/01/2026 às 15:43:04 via Sispag, CTRL 005017677249847.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66040_p2.pdf,
,,,,,doc_66227_44.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Boleto,"750,00",,doc_66227_p1.pdf,
Anexo,14/01/2026,Pagamentos,,"STAR SEG C P SEGURANCA LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: STAR SEG C P SEGURANCA LTDA 10.697.553/0001-07 13/01/2026
Valor do boleto (R$);
750,00
(-) Desconto (R$):
0,00
(+)Juros/Mora/Multa (R$):
15,25
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 765,25
Data de pagamento:
14/01/2026
Autenticação mecânica Pagamento realizado em espécie:
3055778A454C3D1DAC2D689275BA44FE059A1A4A Não
Operação efetuada em 14/01/2026 às 16:03:50 via Sispag, CTRL 001217684174306.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66227_p2.pdf,
Anexo,08/01/2026,Pagamentos,"600,16",,doc_66255_8.pdf,
,,,,,doc_66466_59.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Outros,,,doc_66466_p1.pdf,
Anexo,14/01/2026,Pagamentos,,,doc_66466_p2.pdf,
,,,,,doc_66504_46.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,12/01/2026,RH / Folha,"382,36",,doc_66504_p1.pdf,
Anexo,,Outros,,,doc_66504_p2.pdf,
Anexo,14/01/2026,Pagamentos,,"J W A LOCACAO DE CACAMBAS LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: J W A LOCACAO DE CACAMBAS LT 02.314.737/0001-04 15/01/2026
Valor do boleto (R$);
382,36
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 382,36
Data de pagamento:
14/01/2026
Autenticação mecânica Pagamento realizado em espécie:
89CBF2C11000E91A2005F3E55BCC61E15B8AC815 Não
Operação efetuada em 14/01/2026 às 16:03:59 via Sispag, CTRL 007717684174390.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66504_p3.pdf,
,,,,,doc_66557_58.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Boleto,"1.518,00",,doc_66557_p1.pdf,
Anexo,,Nota Fiscal / Servio,"1.518,00","E-mail
BARRACA E ADVOGADOS ASSOCIADOS cristina@barracaeadv.com.br
Endereço Município CEP
AVENIDA DA SAUDADE 467 PONTE PRETA CAMPINAS / SP BRASIL 13041-670
TOMADOR DO SERVIÇO
CPF / CNPJ / NIF Inscrição Municipal Telefone
46.028.481/0001-44 - -
Nome / Nome Empresarial E-mail
CONDOMINIO PORTAL QUINTA DOS PINHEIROS ciondominio@cairesimoveis.com.br
Endereço Município CEP
ESTRADA GERALDO COSTA CAMARGO 555 JARDIM SAO BENTO HORTOLANDIA / SP BRASIL 13187-155
SERVIÇO PRESTADO
CNAE / CBO
6911-7/01-00 - SERVICOS ADVOCATICIOS
Serviço
17.14 - ADVOCACIA.
Local da prestação do serviço País da prestação do serviço
CAMPINAS / SP BRASIL
DESCRIÇÃO DO SERVIÇO PRESTADO (EM ACORDO COM A CNAE/CBO IDENTIFICADA NO CAMPO SERVIÇO
PRESTADO, ESPECIFICANDO A QUANTIDADE E O PREÇO UNITÁRIO)
I - PRESTAÇÃO DE SERVIÇOS = ASSESSORIA JURÍDICA - HONORÁRIOS REF: DEZEMBRO DE 2025;
O VALOR APROXIMADAMENTE DE TRIBUTOS = 14,0400% = R$213,13
COM VENCIMENTO EM 16 DE JANEIRO DE 2026;
DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONAL
TRIBUTAÇÃO MUNICIPAL
Exigibilidade do ISSQN Município da Incidência do ISSQN Responsável pelo recolhimento do ISSQN
EXIGÍVEL CAMPINAS - SP PRESTADOR DO SERVIÇO
Retenção do ISSQN Situação do prestador do serviço perante o Simples Nacional Regime especial de tributação do ISSQN
NÃO RETIDO OPTANTE SIMPLES NACIONAL
CÁLCULO DO ISSQN
Valor total da NFSe Campinas (R$) Total das deduções (R$) Desc. incondicionado (R$) Base de cálculo do ISSQN (R$) Alíq. (%) Valor do ISSQN (R$)
1.518,00 0,00 0,00 1.518,00 ***** *****
RETENÇÕES
ISSQN (R$) IRRF (R$) PIS (R$) COFINS (R$) INSS (R$) CSLL (R$) Outras retenções (R$)
0,00 0,00 0,00 0,00 0,00 0,00 0,00
VALOR TOTAL
Base de cálculo do ISSQN (R$) Retenções (R$) Desc. incondicionado (R$) Desc. condicionado (R$) Valor Líquido da NFSe Campinas (R$)
1.518,00 0,00 0,00 0,00 1.518,00
INFORMAÇÕES COMPLEMENTARES",doc_66557_p2.pdf,
Anexo,15/01/2026,Pagamentos,,"BARRACA E ADVOGADOS ASSOCIADOS CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: BARRACA E ADVOGADOS ASSOCIAD 04.792.836/0001-27 16/01/2026
Valor do boleto (R$);
1.518,00
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
CONDOMINIO PORTAL QUINTA DOS P 46.028.481/0001-44 1.518,00
Data de pagamento:
15/01/2026
Autenticação mecânica Pagamento realizado em espécie:
AFC7D20CAE7089565CD2A8545E3C34AF65F34773 Não
Operação efetuada em 15/01/2026 às 15:44:46 via Sispag, CTRL 009717685026860.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66557_p3.pdf,
,,,,,doc_66617_4.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,20/01/2026,RH / Folha,"4.717,60",,doc_66617_p1.pdf,
Anexo,14/01/2026,Impostos/Taxas,"4.717,60",,doc_66617_p2.pdf,
,,,,,doc_66682_2.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,20/01/2026,Impostos/Taxas,"2.654,90",,doc_66682_p1.pdf,
Anexo,19/01/2026,Pagamentos,"889,34",,doc_66682_p2.pdf,
,,,,,doc_66730_32.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
,,,,,doc_66730_33.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Servio,,,doc_66730_p1.pdf,
Anexo,14/01/2026,Pagamentos,"1.000,00",,doc_66730_p2.pdf,
,,,,,doc_66773_25.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Outros,,,doc_66773_p1.pdf,
Anexo,14/01/2026,Pagamentos,"36.099,08",,doc_66773_p2.pdf,
,,,,,doc_66781_49.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Produto,"12.631,75",,doc_66781_p1.pdf,
Anexo,,Outros,"12.631,75",,doc_66781_p2.pdf,
Anexo,15/01/2026,Pagamentos,,"ALTEC SOMBRA SOMBREADORES LTDA CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: ALTEC SOMBRA SOMBREADORES LT 13.507.179/0001-10 25/01/2026
Valor do boleto (R$);
12.631,75
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
CONDOMINIO PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 12.631,75
Data de pagamento:
15/01/2026
Autenticação mecânica Pagamento realizado em espécie:
CCE448426E95FD7294AF5BA564898BF895928ECA Não
Operação efetuada em 15/01/2026 às 15:44:47 via Sispag, CTRL 001817685026873.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66781_p3.pdf,
,,,,,doc_66789_31.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Servio,,,doc_66789_p1.pdf,
Anexo,15/01/2026,Pagamentos,"2.800,00",,doc_66789_p2.pdf,
,,,,,doc_66790_48.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Produto,"1.161,03",,doc_66790_p1.pdf,
Anexo,,Erro,,,doc_66790_p2.pdf,
Anexo,15/01/2026,Pagamentos,,"REDE ELETRICA BRASIL LTDA - EP CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: REDE ELETRICA BRASIL LTDA - 17.151.151/0002-24 20/01/2026
Valor do boleto (R$);
1.161,03
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 1.161,03
Beneficiário Final: CPF/CNPJ do beneficiário final: (=) Data de pagamento:
Rede Eletrica Brasil Ltda - EPP 17.151.151/0002-24 15/01/2026
Autenticação mecânica Pagamento realizado em espécie:
5F0BD0B65D8E17B1B406CC42538507E4711A51A1 Não
Operação efetuada em 15/01/2026 às 15:44:49 via Sispag, CTRL 004717685026894.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66790_p3.pdf,
,,,,,doc_66823_21.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Pagamentos,"3.290,00",,doc_66823_p1.pdf,
Anexo,,Nota Fiscal / Servio,"3.290,00","E-mail
CAIRES IMOVEIS E CONDOMINIOS LTDA marciocaires@cairesimoveis.com.br
Endereço Município CEP
RUA DOUTOR CARLOS GUIMARAES 43 CAMBUI CAMPINAS / SP BRASIL 13024-200
TOMADOR DO SERVIÇO
CPF / CNPJ / NIF Inscrição Municipal Telefone
46.028.481/0001-44 - -
Nome / Nome Empresarial E-mail
CONDOMÍNIO PORTAL QUINTA DOS PINHEIROS financeirocondominios@cairesimoveis.com.br
Endereço Município CEP
ESTRADA ESTRADA GERALDO COSTA CAMARGO 555 JARDIM SÃO BENTO HORTOLANDIA / SP BRASIL 13187-115
SERVIÇO PRESTADO
CNAE / CBO
8211-3/00-01 - SERVICOS COMBINADOS DE ESCRITORIO E APOIO ADMINISTRATIVO
Serviço
17.02 - DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO,
Local da prestação do serviço País da prestação do serviço
CAMPINAS / SP BRASIL
DESCRIÇÃO DO SERVIÇO PRESTADO (EM ACORDO COM A CNAE/CBO IDENTIFICADA NO CAMPO SERVIÇO
PRESTADO, ESPECIFICANDO A QUANTIDADE E O PREÇO UNITÁRIO)
Serviços Administrativos
DOCUMENTO EMITIDO POR ME OU EPP OPTANTE PELO SIMPLES NACIONAL
TRIBUTAÇÃO MUNICIPAL
Exigibilidade do ISSQN Município da Incidência do ISSQN Responsável pelo recolhimento do ISSQN
EXIGÍVEL CAMPINAS - SP PRESTADOR DO SERVIÇO
Retenção do ISSQN Situação do prestador do serviço perante o Simples Nacional Regime especial de tributação do ISSQN
NÃO RETIDO OPTANTE SIMPLES NACIONAL
CÁLCULO DO ISSQN
Valor total da NFSe Campinas (R$) Total das deduções (R$) Desc. incondicionado (R$) Base de cálculo do ISSQN (R$) Alíq. (%) Valor do ISSQN (R$)
3.290,00 0,00 0,00 3.290,00 ***** *****
RETENÇÕES
ISSQN (R$) IRRF (R$) PIS (R$) COFINS (R$) INSS (R$) CSLL (R$) Outras retenções (R$)
0,00 0,00 0,00 0,00 0,00 0,00 0,00
VALOR TOTAL
Base de cálculo do ISSQN (R$) Retenções (R$) Desc. incondicionado (R$) Desc. condicionado (R$) Valor Líquido da NFSe Campinas (R$)
3.290,00 0,00 0,00 0,00 3.290,00
INFORMAÇÕES COMPLEMENTARES",doc_66823_p2.pdf,
Anexo,14/01/2026,Pagamentos,"3.480,00",,doc_66825_23.pdf,
,,,,,doc_66833_19.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,22/01/2026,Luz,"598,00",,doc_66833_p1.pdf,
Anexo,,Luz,,,doc_66833_p2.pdf,
,,,,,doc_66835_13.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"8.455,00",,doc_66835_p1.pdf,
Anexo,,Luz,,,doc_66835_p2.pdf,
,,,,,doc_66836_18.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"495,00",,doc_66836_p1.pdf,
Anexo,,Outros,,,doc_66836_p2.pdf,
,,,,,doc_66837_14.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"550,00",,doc_66837_p1.pdf,
Anexo,,Luz,,,doc_66837_p2.pdf,
,,,,,doc_66838_16.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"511,00",,doc_66838_p1.pdf,
Anexo,,Luz,,,doc_66838_p2.pdf,
,,,,,doc_66839_15.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"530,00",,doc_66839_p1.pdf,
Anexo,,Luz,,,doc_66839_p2.pdf,
,,,,,doc_66840_17.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Luz,"497,00",,doc_66840_p1.pdf,
Anexo,,Luz,,,doc_66840_p2.pdf,
Anexo,15/01/2026,Pagamentos,,,doc_66841_20.pdf,
,,,,,doc_66852_47.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,15/01/2026,Pagamentos,"729,66",,doc_66852_p2.pdf,
,,,,,doc_66964_50.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Servio,,,doc_66964_p1.pdf,
Anexo,19/01/2026,Pagamentos,"4.300,00",,doc_66964_p2.pdf,
,,,,,doc_66993_34.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
,,,,,doc_66993_35.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,14/01/2026,Nota Fiscal / Produto,"308,70","CNPJ / CPF DATA DA EMISSÃO
CONDOMINIO PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 14/01/2026
ENDEREÇO BAIRRO / DISTRITO CEP DATA SAÍDA / ENTRADA
ESTRADA GERALDO COSTA CAMARGO, 555, . JARDIM SAO BENTO 13187-115 14/01/2026
MUNICÍPIO FONE / FAX UF INSCRIÇÃO ESTADUAL HORA DA SAÍDA
HORTOLANDIA SP 09:01:29
FATURA
NÚMERO VALOR ORIGINAL VALOR DESCONTO VALOR LÍQUIDO
DADOS DA FATURA 2673 308,70 0,00 308,70
DUPLICATAS
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
001 29/01/2026 308,70
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS VALOR DO ICMS BASE CÁLC. ICMS SUBST. VALOR DO ICMS SUBST. VALOR TOTAL DOS PRODUTOS
0,00 0,00 0,00 0,00 308,70
VALOR DO FRETE VALOR DO SEGURO DESCONTO OUTRAS DESP. ACESS. VALOR DO IPI V ALOR TOTAL DA NOTA
0,00 0,00 0,00 0,00 0,00 308,70
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL FRETE POR CONTA CÓDIGO ANTT PLACA DO VEÍCULO UF CNPJ / CPF
9 - SEM FRETE
ENDEREÇO MUNICÍPIO UF INSCRIÇÃO ESTADUAL
QUANTIDADE ESPÉCIE MARCA NUMERAÇÃO PESO BRUTO (Kg) PESO LÍQUIDO (Kg)
DADOS DO PRODUTO / SERVIÇOS
P C R Ó O D D I . G / O SE D R O V . DESCRIÇÃO DO PRODUTO / SERVIÇO NCM / SH C / S C O S S T N CFOP UNID. QUANT. UN V I A T L Á O R R IO V T A O L T O A R L DESCONTO CÁL B C A . S IC E MS I V .C A .M LO .S R . VA I.P L . O I. R I A C L M ÍQ S UOT I A PI S
1273 TAMPA PARA DRENO ALTA VAZAO 39174090 0102 5102 UN 3,00 102,9000 308,70 0,00 0,00 0,00 0,00 0,00 0,00
SODRAMAR UNIVERSAL
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
Documento emitido por ME ou EPP optante pelo SIMPLES NACIONAL.
Nao gera direito a credito fiscal de IPI.
Valor aproximado dos tributos R$ 97,09 (31,45%). Fonte: IBPT
SpeedShop Sistemas",doc_66993_p1.pdf,
Anexo,,Boleto,"308,70",,doc_66993_p2.pdf,
Anexo,23/01/2026,Pagamentos,,"PagSeguro Internet I P S A CPF/CNPJ do beneficiário: Data de vencimento:
Razão Social: PagSeguro Internet I P S A 08.561.701/0001-01 29/01/2026
Valor do boleto (R$);
308,70
(-) Desconto (R$):
0,00
(+)Mora/Multa (R$):
0,00
Pagador: CPF/CNPJ do pagador: (=) Valor do pagamento (R$):
CONDOMINIO PORTAL QUINTA DOS PINHEIROS 46.028.481/0001-44 308,70
Beneficiário Final: CPF/CNPJ do beneficiário final: (=) Data de pagamento:
BENETASSO COMERCIO DE PEDRAS E PISCINAS LTDA
11.671.789/0001-29 23/01/2026
Autenticação mecânica Pagamento realizado em espécie:
CDFB9E357DBF1EA516369A6C3BD90A4FD12B99FF Não
Operação efetuada em 23/01/2026 às 21:04:30 via Sispag, CTRL 008717692130709.
Em caso de dúvidas, de posse do comprovante, contate seu gerente ou a Central no 40901685 (capitais e regiões metropolitanas) ou 0800 7701685(demais
localidades). Reclamações, informações e cancelamentos: SAC 0800 728 0728, 24 horas por dia ouFale Conosco: www.itau.com.br/empresasSe não ficar satisfeito com
a solução, contate a Ouvidoria: 0800 570 0011, em dias úteis, das 9h às 18h. Deficiente auditivo/fala: 0800 722 1722
1",doc_66993_p3.pdf,
,,,,,doc_67044_51.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Produto,"918,92",,doc_67044_p1.pdf,
Anexo,21/01/2026,Pagamentos,"918,92",,doc_67044_p3.pdf,
,,,,,doc_67154_52.pdf,Falha ao ler o PDF: No /Root object! - Is this really a PDF? | Fallback: Stream has ended unexpectedly
Anexo,,Nota Fiscal / Servio,,,doc_67154_p1.pdf,
