Tipo,Data,Categoria,Valor,Descrição,Origem,Erro
"Anexo","14/01/2026","Pagamentos","489,34","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=194929&hash=d583af875ad310c7e377846a00cfb66bad9846f0&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Produto","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176804&hash=ceea0a9793e5cd33ce52e93e1b3eea2620fe6628&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","1.130,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182657&hash=6bf36ccdcd2819e6e480b6b29ad4d2a5a399da34&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182334&hash=0d7ceb03a5c9d3467cf2f2331f4094d869f04530&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","2.800,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182650&hash=e7971900a8f79372a88d37bb0b9a231f0fbf9f5a&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182082&hash=0ed9ecfa938dd38157810a1a128f91533125432a&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","1.000,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182489&hash=c097e80b66243cadd2845c91e08c0f53819a9d98&filename=cairesimoveis1",""
"Anexo","14/01/2026","Nota Fiscal / Produto","308,70","CONDOMINIO PORTAL QUINTA DOS PINHEIROS
ENDEREÇO
ESTRADA GERALDO COSTA CAMARGO, 555, .
MUNICÍPIO
HORTOLANDIA
FONE / FAX
BAIRRO / DISTRITO
JARDIM SAO BENTO
UF
SP
CNPJ / CPF
46.028.481/0001-44
CEP
13187-115
INSCRIÇÃO ESTADUAL
DATA DA EMISSÃO
14/01/2026
DATA SAÍDA / ENTRADA
14/01/2026
HORA DA SAÍDA
09:01:29
FATURA
DADOS DA FATURA 2673 308,70  
NÚMERO VALOR ORIGINAL VALOR DESCONTO
0,00
VALOR LÍQUIDO
308,70
DUPLICATAS
001
29/01/2026 
308,70 
 
 
 
 
 
 
 
 
 
 
 
 
  
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
  
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS
0,00
VALOR DO FRETE
0,00
VALOR DO ICMS
0,00
VALOR DO SEGURO
0,00
DESCONTO
0,00
BASE CÁLC. ICMS SUBST.
0,00
OUTRAS DESP. ACESS.
0,00
VALOR DO ICMS SUBST.
0,00
VALOR DO IPI
0,00
VALOR TOTAL DOS PRODUTOS
308,70
VALOR TOTAL DA NOTA
308,70
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL
ENDEREÇO
QUANTIDADE ESPÉCIE MARCA
FRETE POR CONTA
MUNICÍPIO
NUMERAÇÃO
CÓDIGO ANTT PLACA DO VEÍCULO
PESO BRUTO (Kg) 
UF
UF
CNPJ / CPF 
INSCRIÇÃO ESTADUAL
9 - SEM FRETE
PESO LÍQUIDO (Kg) 
  
DADOS DO PRODUTO / SERVIÇOS
NCM / SH CSOSN CFOP UNID. QUANT. VALOR
UNITÁRIO TOTAL
BASE
CÁLC. ICMS
VALOR
I.C.M.S.
VALOR
I.P.I.
ALÍQUOTAS
ICMS IPIDESCRIÇÃO DO PRODUTO / SERVIÇOCÓDIGO DO 
PROD. / SERV.
DESCONTOVALOR
/ CST
TAMPA PARA DRENO ALTA VAZAO 
SODRAMAR UNIVERSAL
1273 5102 UN 3,00 102,9000 308,70 0,00 0,00 0,00 0,00 0,00 0,00010239174090
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
Documento emitido por ME ou EPP optante pelo SIMPLES NACIONAL.
Nao gera direito a credito fiscal de IPI.
Valor aproximado dos tributos R$ 97,09 (31,45%). Fonte: IBPT
SpeedShop Sistemas","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182992&hash=23078f63568d5212dd3954072ebd3aec134daba0&filename=cairesimoveis1",""
"Anexo","29/01/2026","Boleto","308,70","BENETASSO COMERCIO DE PEDRAS E PISCINAS LTDA
 (via PagSeguro Internet I.P. S.A. CNPJ 08.561.701/0001-01)","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182993&hash=a7d5d2b40e821a5d97ed25856fc1c659c39fd3df&filename=cairesimoveis1",""
"Anexo","23/01/2026","Pagamentos","308,70","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184934&hash=13d4a25ff91bfbf0c991ed531b80a953a9fbbfad&filename=cairesimoveis1",""
"Anexo","26/09/2025","Nota Fiscal / Produto","",": DA TA DA EMISSÃO: 
DA TA ENTRADA / SAÍDA: 
HORA DA SAÍDA: 
13187-115 
CEP: 
26/09/2025 
26/09/2025 
13:47:31 
C.N.P.J. / C.P.F.: 
BAIRRO: 
HORTOLANDIA (19) 3266-5851 SP 
JARDIM SAO BENTO EST GERALDO COSTA CAMARGO, 555  (********) 
46.028.481/0001-44 PORTAL QUINTA DOS PINHEIROS 
FATURA / DUPLICATAS 
FATURA VALOR FATURA VALOR FATURA VALOR FATURA VALOR FATURA VALOR VENCTO VENCTO VENCTO VENCTO VENCTO 
6290/1 562,37 
6290/6 562,33 
6290/11 562,33 
6290/2 562,33 
6290/7 562,33 
6290/12 562,33 
6290/3 562,33 
6290/8 562,33 
6290/4 562,33 
6290/9 562,33 
6290/5 562,33 
6290/10 562,33 
23/02/2026 
23/07/2026 
24/01/2026 
23/06/2026 
25/12/2025 
24/05/2026 
25/11/2025 
24/04/2026 
21/09/2026 
26/10/2025 
25/03/2026 
22/08/2026 
0,00 
DADOS DO PRODUTO / SERVIÇOS 
V ALOR DO ICMS: BASE DE CÁLCULO ICMS ST: V ALOR DO  ICM S SUBSTITUIÇÃO: V ALOR TOTAL DOS PRODUTOS: 
V ALOR TOTAL DA NOTA: 
C.N.P.J. / C.P.F.: 
BASE DE CÁLCULO DO ICMS: 
TRANSPORTADORA: 
TRANSPORTADOR / VOLUMES TRANSPORTADOS 
CÁLCULO DO IMPOSTO 
V ALOR DO FRETE: 
INSCRIÇÃO ESTADUAL: UF: ENDEREÇO MUNICÍPIO: 
NÚMERO QUANTIDADE: ESPÉCIE: MARCA: PESO BRUTO: PESO LÍQUIDO: 
0,00 0,00 0,00 0,00 6.748,00 
6.748,00 0,00 0,00 
V ALOR DO SEGURO: 
0,00 
DESCONTO: 
0,00 
OUTRAS DESP. ACES.: V ALOR DO IPI: V ALOR APROX. TRIB.: V ALOR FCP 
0,00 
UF: PLACA VEÍCULO: FRETE POR CONTA: 
SEM OCORRENCIA TRANSPORTE 
CÓDIGO VALOR TOTAL VALOR UNIT. BC ICMS VALOR 
ICMS 
ALIQ. 
ICMS 
TRIB. 
APROX. 
VALOR 
FCP 
DESCRIÇÃO CFOP UN. NCM CSOSN QTD. 
0,00 0,00 90,00 0,00 19 20,00 0,00 1.800,00 0,00 MANUTENÇÃO E RECARGA EXTINTOR AGUA 10 LITROS 5102 UN 38130090 0102 
0,00 0,00 110,00 0,00 13 26,00 0,00 2.860,00 0,00 MANUTENÇÃO E RECARGA EXTINTOR 4KG BC 5102 UN 38130090 0102 
0,00 0,00 4,00 0,00 20 75,00 0,00 300,00 0,00 MANUTENÇÃO E RECARGA EXTINTOR 4KG CO2 5102 UN 38130090 0102 
0,00 0,00 8,00 0,00 16 75,00 0,00 600,00 0,00 MANUTENÇÃO E RECARGA EXTINTOR 6KG CO2 5102 UN 38130090 0102 
0,00 0,00 111,00 0,00 81 8,00 0,00 888,00 0,00 MANGUEIRA TESTE 1.1/2 5102 UN 59090000 0102 
0,00 0,00 1,00 0,00 23 300,00 0,00 300,00 0,00 MANUTENÇÃO E RECARGA EXTINTOR BC 50KG 5102 UN 38130090 0102 
INSCRIÇÃO MUNICIPAL: V ALOR TOTAL DOS SERVIÇOS: BASE D E CALCULO DO ISSQN: V ALOR DO ISSQN: 
DADOS ADICIONAIS 
INFORMAÇÕES COMPLEMENTARES: RESERVADO AO FISCO: 
- DOCUMENTO EMITIDO POR EMPRESA ME OU EPP OPTANTE PELO SIMPLES NACIONAL - NAO GERA DIREITO A CREDITO DE ISS E 
IPI - - PAGAMENTO: BOLETO - 12 X - VENDEDOR: HIAGO BUBENIK 
RECEBEMOS DE BRAZIL COMERCIO E MANUTENÇÃO DE EXTINT ORES EIRELI - ME OS PRODUTOS E/OU SERVIÇOS 
CONSTANTES DA NOTA FISCAL ELETRÔNICA INDICADA AO LA DO. EMISSÃO: 26/09/2025 VALOR TOTAL: 6748,00 
DESTINATÁRIO: PORTAL QUINTA DOS PINHEIROS 
IDENTIFICAÇÃO E ASSINATURA DO RECEBEDOR DATA DO RECEBIMENTO 
SÉRIE: 1
Nº 6290 
NF-e","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=157326&hash=d70be871e2d892846e47e9babb434749e94ab9ac&filename=cairesimoveis1",""
"Anexo","26/10/2025","Outros","562,37","/","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=157327&hash=eae2e8764f7d8dce389c3972d80513c7536aefb3&filename=cairesimoveis1",""
"Anexo","06/11/2025","Pagamentos","562,37","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=166825&hash=d38009bec1746869267c6bffe31da515e5fba392&filename=cairesimoveis1",""
"Anexo","12/12/2025","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=176556&hash=6852bb771085bbb694a4a5329830ea8c0011f795&filename=cairesimoveis1",""
"Anexo","","Erro","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=180879&hash=389b13035d4d73c6cebca829b0d524220fa067d5&filename=cairesimoveis1","Falha ao processar imagem: tesseract is not installed or it's not in your PATH. See README file for more information."
"Anexo","14/01/2026","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182480&hash=e82a4eda2d13d15e9b6343706c3b1291095abbac&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=183859&hash=e9cbcb1299acd4b268bea68cc9803e25946c6598&filename=cairesimoveis1",""
"Anexo","20/02/2026","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=191638&hash=9819086fce213358952c9cb4dd95362fabc5dd94&filename=cairesimoveis1",""
"Anexo","13/03/2026","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=196425&hash=edb45d900ff34ae5e53d67f1f913eadb66034c0c&filename=cairesimoveis1",""
"Anexo","22/04/2026","Pagamentos","562,33","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=206042&hash=ad7ce4c5ff2018c118a66470d7039e82ac5c9dd3&filename=cairesimoveis1",""
"Anexo","23/09/2025","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=158833&hash=27a82825d3a2fe7dc7c4eb7642f907711c4f71f6&filename=cairesimoveis1",""
"Anexo","12/12/2025","Pagamentos","243,41","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177262&hash=f4345272bf0909d53c7dc08ed6f8b388fb03845d&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182476&hash=aef71465fe78939030a9bf6dae3581af1bae3dab&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182498&hash=9219b1f967aba102495b9765a8cfa18140ae234f&filename=cairesimoveis1",""
"Anexo","23/02/2026","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=192071&hash=b84e959a368894614e115a45e8334142fadf8569&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=194880&hash=bd2ea8eeba74a4e9241f1c7b1b28e4ddb0f5b230&filename=cairesimoveis1",""
"Anexo","13/03/2026","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=196424&hash=b17df10faeb23a5388986b5a1497b1efa87483d4&filename=cairesimoveis1",""
"Anexo","22/04/2026","Pagamentos","237,11","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=206043&hash=4e45ed2e043e4fd8227fc01e532c07b68c6c6c62&filename=cairesimoveis1",""
"Anexo","28/11/2025","Nota Fiscal / Produto","321,12","PORTAL QUINTA DOS PINHEIROS
ENDEREÇO
Estrada Geraldo Costa Camargo, 555
MUNICÍPIO
Hortolandia
FONE / FAX
(19)3266-5851
BAIRRO / DISTRITO
Jardim Sao Bento
UF
SP
CNPJ / CPF
46.028.481/0001-44
CEP
13187-115
INSCRIÇÃO ESTADUAL
DATA DA EMISSÃO
28/11/2025
DATA SAÍDA / ENTRADA
28/11/2025
HORA DA SAÍDA
16:47:41
FATURA
DADOS DA FATURA 083740 321,12
  
PAGAMENTO NÚMERO VALOR ORIGINAL VALOR DESCONTO
0,00
VALOR LÍQUIDO
321,12
DUPLICATAS
001 28/12/2025 321,12 
  Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
  
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS
0,00
VALOR DO FRETE
0,00
VALOR DO ICMS
0,00
VALOR DO SEGURO
0,00
DESCONTO
0,00
BASE CÁLC. ICMS SUBST.
0,00
OUTRAS DESP. ACESS.
0,00
VALOR DO ICMS SUBST.
0,00
VALOR DO IPI
0,00
VALOR TOTAL DOS PRODUTOS
321,12
VALOR TOTAL DA NOTA
321,12
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL
ENDEREÇO
QUANTIDADE
ESPÉCIE
MARCA
FRETE POR CONTA
MUNICÍPIO
NUMERAÇÃO
CÓDIGO ANTT
PLACA DO VEÍCULO
PESO BRUTO
UF
UF
CNPJ / CPF
INSCRIÇÃO ESTADUAL
0 - REMETENTE
PESO LÍQUIDO
  
DADOS DO PRODUTO / SERVIÇOS
NCM / SH CSOSN CFOP UNID. QUANT. VALOR
UNITÁRIO TOTAL
BASE
CÁLC. ICMS
VALOR
I.C.M.S.
VALOR
I.P.I.
ALÍQUOTAS
ICMS IPIDESCRIÇÃO DO PRODUTO / SERVIÇOCÓDIGO DO 
PROD. / 
PERC.(%)
DESCONTO
VALOR
CORRENTE PVC AMARELA/PRETA 08MM FINA003437 5405 UNID 35,00 8,27 289,45 0,00 0,00 0,00 0,00 0,00 0,00050056074900
BUCHA P/ FIXACAO C/ ANEL 08001535 5405 UNID 20,00 0,15 3,00 0,00 0,00 0,00 0,00 0,00 0,00050039259090
GANCHO P/ BUCHA 08004992 5405 UNID 20,00 1,05 21,00 0,00 0,00 0,00 0,00 0,00 0,00050073181300
COLA PVC AMANCO BISN. 17GR003063 5102 UNID 1,00 3,50 3,50 0,00 0,00 0,00 0,00 0,00 0,00010235061090
LIXA DE FERRO NORTON 100005895 5405 UNID 1,00 4,17 4,17 0,00 0,00 0,00 0,00 0,00 0,00050068051000
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
DOCUMENTO EMITIDO POR EMPRESA OPTANTE PELO SIMPLES NACIONAL, NAO DA DIRETO 
CREDITO DE IPI III - PERMITE O APROVEITAMENTO DO CREDITO DE ICMS NO VALOR DE R$ 
0, REF. A 3.48%, CONFORME ART. 23 DA LC 123/2006.","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184178&hash=fde7062b08254b50d17e8df7f57bb3fe4fea225d&filename=cairesimoveis1",""
"Anexo","28/12/2025","Outros","321,12","LUIZ WALTER BERNARDO ME - CNPJ: 69.200.145/0001-32","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184179&hash=c285507eea1086499e717ac26e0f9e50a9504d27&filename=cairesimoveis1",""
"Anexo","21/01/2026","Pagamentos","321,12","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=184464&hash=ea34997270058fc7246bb1ca9037cb178290c387&filename=cairesimoveis1",""
"Anexo","12/01/2026","Outros","597,22","GRUPO INNOVATIE - CNPJ: 10.697.553/0001-07","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178433&hash=397c271610db59b4862165731d23ada80af3ffb4&filename=cairesimoveis1",""
"Anexo","20/12/2025","Nota Fiscal / Produto","597,22","PORTAL QUINTA DOS PINHEIROS
ENDEREÇO
Estrada Geraldo Costa Camargo, 555
MUNICÍPIO
HORTOLANDIA
FONE / FAX
(19)3266-5851
BAIRRO / DISTRITO
Jardim Sao Bento
UF
SP
CNPJ / CPF
46.028.481/0001-44
CEP
13187-115
INSCRIÇÃO ESTADUAL
DATA DA EMISSÃO
20/12/2025
DATA SAÍDA / ENTRADA
20/12/2025
HORA DA SAÍDA
11:50:51
FATURA
DADOS DA FATURA 1019 597,22
  
NÚMERO VALOR ORIGINAL VALOR DESCONTO
0,00
VALOR LÍQUIDO
597,22
DUPLICATAS
001 15/01/2026 597,22 
  
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
  
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS
364,92
VALOR DO FRETE
0,00
VALOR DO ICMS
43,79
VALOR DO SEGURO
0,00
DESCONTO
0,00
BASE CÁLC. ICMS SUBST.
0,00
OUTRAS DESP. ACESS.
0,00
VALOR DO ICMS SUBST.
0,00
VALOR DO IPI
0,00
VALOR TOTAL DOS PRODUTOS
597,22
VALOR TOTAL DA NOTA
597,22
VALOR APROX. DOS TRIBUTOS
190,57
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL
ENDEREÇO
QUANTIDADE
ESPÉCIE
MARCA
FRETE POR CONTA
MUNICÍPIO
NUMERAÇÃO
CÓDIGO ANTT
PLACA DO VEÍCULO
PESO BRUTO (Kg)
UF
UF
CNPJ / CPF
INSCRIÇÃO ESTADUAL
0 - REMETENTE
PESO LÍQUIDO (Kg)
  
DADOS DO PRODUTO / SERVIÇOS
NCM / SH CST CFOP UNID. QUANT. VALOR
UNITÁRIO TOTAL
BASE
CÁLC. ICMS
VALOR
I.C.M.S.
VALOR
I.P.I.
ALÍQUOTAS
ICMS IPIDESCRIÇÃO DO PRODUTO / SERVIÇOCÓDIGO DO 
PROD. / SERV.
DESCONTOVALOR
SWITCH 5P GIGA - MERCUSYS22061 5405 UN 1,000 142,30 142,30 0,00 0,00 0,00 0,00 0,00 0,0006085176254
FECH P200 12V BRANCA C/ SENSOR E KIT 
UNIVERSAL
81621 5102 UN 1,000 364,92 364,92 0,00 364,92 43,79 0,00 12,00 0,0000085059019
INJETOR POE PASSIVO (PAR)39371 5405 UN 3,000 30,00 90,00 0,00 0,00 0,00 0,00 0,00 0,0006085444200
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
ICMS RECOLHIDO ANTERIORMENTE POR SUBSTITUICAO TRIBUTARIA NOS TERMOS 
DO ART. 313-Z17 DO RICMS/2000. VALOR APROXIMADO DE TRIBUTOS FEDERAL: R$88.
48(14.81%) MUNICIPAL: R$0.00(0.00%) ESTADUAL: R$102.09(17.09%)FONTE: IBPT.
SERVI O PRESTADO POR:VM SECURITY
CNPJ:34.510.731\0001-07
DATA / HORA DA IMPRESSÃO: 20/12/2025 11:56:51 - meiry (c)Eficaz Sistemas","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=178434&hash=9fd45de2a5bb4f23780976908c77d51d708ec80d&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","597,22","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182469&hash=d16191bf4447a7b641597fa9f95a886c694db9ec&filename=cairesimoveis1",""
"Anexo","22/12/2025","Outros","374,74","P P RIBEIRO TINTAS LTDA - CNPJ: 03.516.736/0001-05
Agencia / Codigo Beneficiário
0055/53808-6","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173129&hash=cf7571a19758333a3f11e569a8a6bb1fbaa69ac4&filename=cairesimoveis1",""
"Anexo","02/12/2025","Nota Fiscal / Produto","749,49","PORTAL QUINTA DOS PINHEIROS
ENDEREÇO
EST GERALDO COSTA CAMARGO,, 555
MUNICÍPIO
HORTOLANDIA
FONE / FAX
(19)99268-6499
BAIRRO / DISTRITO
JARDIM SAO BENTO
UF
SP
CNPJ / CPF
46.028.481/0001-44
CEP
13187-115
INSCRIÇÃO ESTADUAL
DATA DA EMISSÃO
02/12/2025
DATA SAÍDA / ENTRADA
02/12/2025
HORA DA SAÍDA
12:52:28
FATURA
DADOS DA FATURA 6262 749,49  
NÚMERO VALOR ORIGINAL VALOR DESCONTO
0,00
VALOR LÍQUIDO
749,49
DUPLICATAS
001
22/12/2025 
374,74 
002
21/01/2026 
374,75 
 
 
 
 
 
 
 
 
 
 
 
 
  
Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR Nº DUPLICATA VENC. VALOR
  
CÁLCULO DO IMPOSTO
BASE DE CÁLCULO DO ICMS
0,00
VALOR DO FRETE
0,00
VALOR DO ICMS
0,00
VALOR DO SEGURO
0,00
DESCONTO
0,00
BASE CÁLC. ICMS SUBST.
0,00
OUTRAS DESP. ACESS.
0,00
VALOR DO ICMS SUBST.
0,00
VALOR DO IPI
0,00
VALOR TOTAL DOS PRODUTOS
749,49
VALOR TOTAL DA NOTA
749,49
TRANSPORTADOR / VOLUMES TRANSPORTADOS
RAZÃO SOCIAL
ENDEREÇO
QUANTIDADE ESPÉCIE MARCA
FRETE POR CONTA
MUNICÍPIO
NUMERAÇÃO
CÓDIGO ANTT PLACA DO VEÍCULO
PESO BRUTO (Kg) 
UF
UF
CNPJ / CPF 
INSCRIÇÃO ESTADUAL
9 - SEM FRETE
PESO LÍQUIDO (Kg) 
  
DADOS DO PRODUTO / SERVIÇOS
NCM / SH CSOSN CFOP UNID. QUANT. VALOR
UNITÁRIO TOTAL
BASE
CÁLC. ICMS
VALOR
I.C.M.S.
VALOR
I.P.I.
ALÍQUOTAS
ICMS IPIDESCRIÇÃO DO PRODUTO / SERVIÇOCÓDIGO DO 
PROD. / SERV.
DESCONTOVALOR
/ CST
EUCATEX ULTRA PISO VERDE 18L245 5405 LT 1,0000 380,00000 380,00 0,00 0,00 0,00 0,00 0,00 0,00050032091010
ROLO DE LA 1000 23CM ATLAS546 5102 PC 1,0000 69,50000 69,50 0,00 0,00 0,00 0,00 0,00 0,00510296034010
EUCATEX EXTRA PISO FOSCO VERDE 18L5596 5405 UN 1,0000 299,99000 299,99 0,00 0,00 0,00 0,00 0,00 0,00050032091010
DADOS ADICIONAIS
INFORMAÇÕES COMPLEMENTARES RESERVADO AO FISCO
SpeedShop Sistemas","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=173130&hash=7d5af407328aaa0530c78c4e9a5978502c69ea0f&filename=cairesimoveis1",""
"Anexo","17/12/2025","Pagamentos","374,74","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177745&hash=14f7393bd9f4ae92e99b1dc884126c6cb5152e2b&filename=cairesimoveis1",""
"Anexo","15/01/2026","Pagamentos","374,75","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182664&hash=d380b194c508e9629f28fbe7c1b6f6742959ee8d&filename=cairesimoveis1",""
"Anexo","13/01/2026","Boleto","750,00","STAR SEG C P SEGURANCA LTDA  CNPJ/CPF: 10.697.553/0001-07 
AVENIDA IMPZ LEOPOLDINA, 483, * , 13073035 - VL NOVA - CAMPINAS - 
SP","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=180022&hash=ff3967e7152860396c2e9318f525e161a2d5c00f&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","750,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182473&hash=85a266e0fbe5ec339028a88aae6ff8301df124d0&filename=cairesimoveis1",""
"Anexo","","Nota Fiscal / Serviço","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=177758&hash=2cd22987f63c83a4f485a924d5c5cbf437f3f936&filename=cairesimoveis1",""
"Anexo","14/01/2026","Pagamentos","700,00","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=182494&hash=b31f9ff2ac4079857a8e53a8c5eb93182255c88d&filename=cairesimoveis1",""
"Anexo","12/01/2026","Outros","","","https://cairesimoveis1.superlogica.net/clients/areadocondomino/publico/downloadarquivo?id=181221&hash=d582b4c1cb77593d7d1f80a0ebf7554ed7ea71b8&filename=cairesimoveis1",""
